Jules,1,0,4.9242731E7,6.6576113E7,256.0,9.45832573E8,1.639662832E9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jules,1,1,1.48296727E8,9.9771386E7,228.0,7.96818456E8,1.639662832E9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jules,1,2,-6.389217E7,2.48231583E8,274.0,4.00290146E8,1.639662832E9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jules,1,3,2.96058867E8,6.3892441E7,404.0,4.00289875E8,1.639662832E9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jules,1,4,3.92095384E8,8.8151583E7,551.0,1.6079425E7,1.639662832E9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jules,1,5,5.5649852E7,7.2067365E7,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jules,1,6,9.9322231E7,9.7784853E7,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jules,1,7,0.0,1.16683909E8,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jules,2,0,2.0370137E7,9.7553611E7,225.0,5.74702071E8,9.35534667E8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jules,2,1,1.52167945E8,5.0033153E7,127.0,5.04298781E8,9.35534667E8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jules,2,2,-8.7903213E7,2.47880709E8,133.0,1.04250127E8,9.35534667E8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jules,2,3,2.3821138E7,8.7903504E7,441.0,1.04249836E8,9.35534667E8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Jules,2,4,2.32341426E8,6.4204254E7,323.0,1.6224444E7,9.35534667E8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
