0.0896537318253517,true,0.9983700065724896,false,false,true,
0.08111556696339976,true,0.9876316144137403,false,true,true,
0.07140106148428242,true,0.9963668107191458,false,true,true,
0.10559899555344768,true,0.9956639496160471,false,true,true,
0.09371700580320742,true,0.9893913386002464,false,true,true,
0.11249145407573682,true,0.9933834462859676,false,false,true,
0.09625536749745028,true,0.9931806647749786,false,true,true,
0.09119083529663037,true,0.9894648652324478,false,true,true,
0.0977922617763835,true,0.9813277631466639,false,false,true,
0.0845418928591385,true,0.9981049284022245,false,true,true,
0.10474809055052739,true,0.9902718174774198,false,false,true,
0.11363911044790247,true,0.9948911080300036,false,false,true,
0.08492578865685028,true,0.9955331118899851,false,true,true,
0.1231517294802465,true,0.9898002235291001,false,false,true,
0.08629433119333423,true,0.9974354711846166,false,false,true,
